timestep_time,edge_id,lane_id,vehicle_id,vehicle_pos,vehicle_speed
53.60,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
53.60,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,0_17,104.5076299531,21.6615760634
53.60,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,,,
53.60,834845345#5.74.43,834845345#5.74.43_0,,,
53.60,834845345#5.74.43,834845345#5.74.43_1,0_12,51.1096284845,16.0616656638
53.60,834845345#5.74.43,834845345#5.74.43_2,0_8,71.9591037321,5.8748439496
53.60,834845345#8,834845345#8_0,0_7,5.2749721506,24.5887943645
53.60,834845345#8,834845345#8_1,,,
53.60,8867312#6.18,8867312#6.18_0,0_2,82.0870136773,15.5947049586
53.60,gneE11,gneE11_0,,,
53.60,gneE11,gneE11_1,0_6,50.9860137045,24.2588774755
53.60,gneE11,gneE11_2,,,
53.70,:6018699306_1,:6018699306_1_0,0_19,10.3282286325,15.2110122048
53.70,:6018699306_1,:6018699306_1_1,,,
53.70,:63082003_0,:63082003_0_0,0_10,22.1284374150,17.7794249973
53.70,:63082003_0,:63082003_0_1,,,
53.70,:63082003_6,:63082003_6_0,,,
53.70,:63082003_6,:63082003_6_1,0_9,5.8366093080,17.3481479409
53.70,:64208332_1,:64208332_1_0,0_18,25.0307008421,17.7547750313
53.70,:64208332_1,:64208332_1_1,,,
53.70,:gneJ57_0,:gneJ57_0_0,0_26,17.6376359864,18.0722099981
53.70,:gneJ57_0,:gneJ57_0_1,,,
53.70,:gneJ57_0,:gneJ57_0_2,,,
53.70,:gneJ74_1,:gneJ74_1_0,,,
53.70,:gneJ74_1,:gneJ74_1_1,0_15,6.9504975405,19.7510274277
53.70,:gneJ74_1,:gneJ74_1_2,,,
53.70,:gneJ77_0,:gneJ77_0_0,,,
53.70,:gneJ77_0,:gneJ77_0_1,,,
53.70,:gneJ77_0,:gneJ77_0_2,0_21,16.1742248880,20.4711223006
53.70,:gneJ77_0,:gneJ77_0_3,,,
53.70,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
53.70,-638636924#1.9,-638636924#1.9_1,,,
53.70,-8868160#0,-8868160#0_0,0_20,85.8656065318,25.4183596556
53.70,-8868160#0,-8868160#0_1,,,
53.70,115872656#10.14,115872656#10.14_0,0_11,10.1297776040,16.6703982370
53.70,115872656#10.14,115872656#10.14_1,,,
53.70,115872656#10.14,115872656#10.14_2,,,
53.70,115872656#13.8,115872656#13.8_0,,,
53.70,115872656#13.8,115872656#13.8_1,0_14,14.4009709793,24.6561920057
53.70,115872656#13.8,115872656#13.8_1,0_0,150.5058186231,22.4438699912
53.70,115872656#4,115872656#4_0,0_32,48.0151754983,25.2711449984
53.70,115872656#4,115872656#4_1,,,
53.70,660891910#1.19,660891910#1.19_0,0_24,21.0335757469,0.0000000000
53.70,660891910#1.19,660891910#1.19_1,,,
53.70,834845345#1,834845345#1_0,0_33,6.9160208674,23.0300427193
53.70,834845345#1,834845345#1_0,0_30,101.2036787869,19.6909344303
53.70,834845345#1,834845345#1_0,0_27,200.9224372357,20.0590271273
53.70,834845345#1,834845345#1_1,0_31,72.7498835361,20.5731175474
53.70,834845345#1,834845345#1_1,0_29,154.6139936905,21.8749809261
53.70,834845345#1,834845345#1_1,0_28,200.8198857707,23.4197064503
53.70,834845345#1,834845345#1_1,0_25,273.1742763172,20.6597021416
53.70,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_0,,,
53.70,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_1,0_22,23.5140364943,20.1849345396
53.70,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_2,,,
53.70,834845345#2,834845345#2_0,,,
53.70,834845345#2,834845345#2_1,0_23,9.3376752457,25.9273643683
53.70,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
53.70,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,0_17,106.6732812297,21.6514494676
53.70,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,,,
53.70,834845345#5.74.43,834845345#5.74.43_0,,,
53.70,834845345#5.74.43,834845345#5.74.43_1,0_12,52.7172493600,16.0907518460
53.70,834845345#5.74.43,834845345#5.74.43_2,0_8,72.5339125896,5.6213331991
53.70,834845345#8,834845345#8_0,0_7,7.7338567842,24.5888983081
53.70,834845345#8,834845345#8_1,,,
53.70,8867312#6.18,8867312#6.18_0,0_2,83.6465523989,15.5960694734
53.70,gneE11,gneE11_0,,,
53.70,gneE11,gneE11_1,0_6,53.4122198713,24.2652458587
53.70,gneE11,gneE11_2,,,
53.80,:6018699306_1,:6018699306_1_0,0_19,11.8493302071,15.2110192867
53.80,:6018699306_1,:6018699306_1_1,,,
53.80,:63082003_0,:63082003_0_0,0_10,23.9063799147,17.7794249973
53.80,:63082003_0,:63082003_0_1,,,
53.80,:63082003_6,:63082003_6_0,,,
53.80,:63082003_6,:63082003_6_1,0_9,7.5771390102,17.4624461037
53.80,:gneJ57_0,:gneJ57_0_0,0_26,19.4448569862,18.0722099981
53.80,:gneJ57_0,:gneJ57_0_1,,,
53.80,:gneJ57_0,:gneJ57_0_2,,,
53.80,:gneJ74_1,:gneJ74_1_0,,,
53.80,:gneJ74_1,:gneJ74_1_1,0_15,8.9208057876,19.6551375149
53.80,:gneJ74_1,:gneJ74_1_2,,,
53.80,:gneJ77_0,:gneJ77_0_0,,,
53.80,:gneJ77_0,:gneJ77_0_1,,,
53.80,:gneJ77_0,:gneJ77_0_2,0_21,18.2194604801,20.4335895417
53.80,:gneJ77_0,:gneJ77_0_3,,,
53.80,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
53.80,-638636924#1.9,-638636924#1.9_1,,,
53.80,-8868160#0,-8868160#0_0,0_20,88.4078748530,25.4270067684
53.80,-8868160#0,-8868160#0_1,,,
53.80,115872656#10,115872656#10_0,0_18,1.7251600009,17.7344081462
53.80,115872656#10,115872656#10_1,,,
53.80,115872656#10.14,115872656#10.14_0,0_11,11.7968515313,16.6710803084
53.80,115872656#10.14,115872656#10.14_1,,,
53.80,115872656#10.14,115872656#10.14_2,,,
53.80,115872656#13.8,115872656#13.8_0,,,
53.80,115872656#13.8,115872656#13.8_1,0_14,16.8676499638,24.6773876851
53.80,115872656#13.8,115872656#13.8_1,0_0,152.7502056222,22.4438699912
53.80,115872656#4,115872656#4_0,0_32,50.5422899982,25.2711449984
53.80,115872656#4,115872656#4_1,,,
53.80,660891910#1.19,660891910#1.19_0,0_24,21.0335757469,0.0000000000
53.80,660891910#1.19,660891910#1.19_1,,,
53.80,834845345#1,834845345#1_0,0_33,9.2182464669,23.0144692714
53.80,834845345#1,834845345#1_0,0_30,103.1725654856,19.6867995440
53.80,834845345#1,834845345#1_0,0_27,202.9285495435,20.0632190282
53.80,834845345#1,834845345#1_1,0_31,74.8084764205,20.5987401403
53.80,834845345#1,834845345#1_1,0_29,156.8011017842,21.8671809480
53.80,834845345#1,834845345#1_1,0_28,203.1609170002,23.4009181397
53.80,834845345#1,834845345#1_1,0_25,275.2405386750,20.6655450148
53.80,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_0,,,
53.80,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_1,0_22,25.5325033284,20.1844021429
53.80,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_2,,,
53.80,834845345#2,834845345#2_0,,,
53.80,834845345#2,834845345#2_1,0_23,11.9310176692,25.9394841002
53.80,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
53.80,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,0_17,108.8379198466,21.6413228718
53.80,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,,,
53.80,834845345#5.74.43,834845345#5.74.43_0,,,
53.80,834845345#5.74.43,834845345#5.74.43_1,0_12,54.3277788537,16.1198380283
53.80,834845345#5.74.43,834845345#5.74.43_2,0_8,73.0833703720,5.3678224487
53.80,834845345#8,834845345#8_0,0_7,10.1927518122,24.5890022516
53.80,834845345#8,834845345#8_1,,,
53.80,8867312#6.18,8867312#6.18_0,0_2,85.2062250592,15.5973837335
53.80,gneE11,gneE11_0,,,
53.80,gneE11,gneE11_1,0_6,55.8390612159,24.2715810351
53.80,gneE11,gneE11_2,,,
53.90,:6018699306_1,:6018699306_1_0,0_19,13.3704324899,15.2110263687
53.90,:6018699306_1,:6018699306_1_1,,,
53.90,:63082003_0,:63082003_0_0,0_10,25.6843224144,17.7794249973
53.90,:63082003_0,:63082003_0_1,,,
53.90,:63082003_6,:63082003_6_0,,,
53.90,:63082003_6,:63082003_6_1,0_9,9.3290985287,17.5767442666
53.90,:gneJ57_0,:gneJ57_0_0,0_26,21.2520779860,18.0722099981
53.90,:gneJ57_0,:gneJ57_0_1,,,
53.90,:gneJ57_0,:gneJ57_0_2,,,
53.90,:gneJ74_1,:gneJ74_1_0,,,
53.90,:gneJ74_1,:gneJ74_1_1,0_15,10.8815250435,19.5592476022
53.90,:gneJ74_1,:gneJ74_1_2,,,
53.90,:gneJ77_0,:gneJ77_0_0,,,
53.90,:gneJ77_0,:gneJ77_0_1,,,
53.90,:gneJ77_0,:gneJ77_0_2,0_21,20.2608023967,20.3932487909
53.90,:gneJ77_0,:gneJ77_0_3,,,
53.90,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
53.90,-638636924#1.9,-638636924#1.9_1,,,
53.90,-8868160#0,-8868160#0_0,0_20,90.9510078854,25.4356538812
53.90,-8868160#0,-8868160#0_1,,,
53.90,115872656#10,115872656#10_0,0_18,3.4976238371,17.7148685770
53.90,115872656#10,115872656#10_1,,,
53.90,115872656#10.14,115872656#10.14_0,0_11,13.4639936657,16.6717623798
53.90,115872656#10.14,115872656#10.14_1,,,
53.90,115872656#10.14,115872656#10.14_2,,,
53.90,115872656#13.8,115872656#13.8_0,,,
53.90,115872656#13.8,115872656#13.8_1,0_14,19.3364485163,24.6985833645
53.90,115872656#13.8,115872656#13.8_1,0_0,154.9945926214,22.4438699912
53.90,115872656#4,115872656#4_0,0_32,53.0694044980,25.2711449983
53.90,115872656#4,115872656#4_1,,,
53.90,660891910#1.19,660891910#1.19_0,0_24,21.0335757469,0.0000000000
53.90,660891910#1.19,660891910#1.19_1,,,
53.90,834845345#1,834845345#1_0,0_33,11.5189147216,22.9988958234
53.90,834845345#1,834845345#1_0,0_30,105.1410386957,19.6826646577
53.90,834845345#1,834845345#1_0,0_27,204.9350810413,20.0674109290
53.90,834845345#1,834845345#1_1,0_31,76.8695672150,20.6230757504
53.90,834845345#1,834845345#1_1,0_29,158.9874654898,21.8600931637
53.90,834845345#1,834845345#1_1,0_28,205.5000693986,23.3821298291
53.90,834845345#1,834845345#1_1,0_25,277.3073853202,20.6713878881
53.90,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_0,,,
53.90,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_1,0_22,27.5509169229,20.1838697462
53.90,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_2,,,
53.90,834845345#2,834845345#2_0,,,
53.90,834845345#2,834845345#2_1,0_23,14.5255720658,25.9516038320
53.90,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
53.90,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,0_17,111.0015458040,21.6311962760
53.90,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,,,
53.90,834845345#5.74.43,834845345#5.74.43_0,,,
53.90,834845345#5.74.43,834845345#5.74.43_1,0_12,55.9412169656,16.1489242105
53.90,834845345#5.74.43,834845345#5.74.43_2,0_8,73.6073165251,5.1111006133
53.90,834845345#8,834845345#8_0,0_7,12.6516570553,24.5891026111
53.90,834845345#8,834845345#8_1,,,
53.90,8867312#6.18,8867312#6.18_0,0_2,86.7660291456,15.5986979935
53.90,gneE11,gneE11_0,,,
53.90,gneE11,gneE11_1,0_6,58.2665360783,24.2779162115
53.90,gneE11,gneE11_2,,,
54.00,:6018699306_1,:6018699306_1_0,0_19,14.8915354403,15.2110326402
54.00,:6018699306_1,:6018699306_1_1,,,
54.00,:63082002_4,:63082002_4_0,,,
54.00,:63082002_4,:63082002_4_1,0_23,1.6113384356,25.9637235639
54.00,:63082003_0,:63082003_0_0,0_10,27.4622649142,17.7794249973
54.00,:63082003_0,:63082003_0_1,,,
54.00,:63082003_6,:63082003_6_0,,,
54.00,:63082003_6,:63082003_6_1,0_9,11.0923223517,17.6877321925
54.00,:gneJ74_1,:gneJ74_1_0,,,
54.00,:gneJ74_1,:gneJ74_1_1,0_15,12.8326553081,19.4633576895
54.00,:gneJ74_1,:gneJ74_1_2,,,
54.00,:gneJ77_0,:gneJ77_0_0,,,
54.00,:gneJ77_0,:gneJ77_0_1,,,
54.00,:gneJ77_0,:gneJ77_0_2,0_21,22.2981102383,20.3529080401
54.00,:gneJ77_0,:gneJ77_0_3,,,
54.00,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
54.00,-638636924#1.9,-638636924#1.9_1,,,
54.00,-8868160#0,-8868160#0_0,0_20,93.4950056292,25.4443009940
54.00,-8868160#0,-8868160#0_1,,,
54.00,115872656#10,115872656#10_0,0_18,5.2681337163,17.6953290078
54.00,115872656#10,115872656#10_1,,,
54.00,115872656#10.14,115872656#10.14_0,0_11,15.1312040072,16.6724444512
54.00,115872656#10.14,115872656#10.14_1,,,
54.00,115872656#10.14,115872656#10.14_2,,,
54.00,115872656#13.8,115872656#13.8_0,,,
54.00,115872656#13.8,115872656#13.8_1,0_14,21.8073666367,24.7197790439
54.00,115872656#13.8,115872656#13.8_1,0_0,157.2389796205,22.4438699912
54.00,115872656#4,115872656#4_0,0_32,55.5965189978,25.2711449982
54.00,115872656#4,115872656#4_1,,,
54.00,660891910#1.19,660891910#1.19_0,0_24,21.0335757469,0.0000000000
54.00,660891910#1.19,660891910#1.19_1,,,
54.00,834845345#1,834845345#1_0,0_33,13.8180256316,22.9833223755
54.00,834845345#1,834845345#1_0,0_30,107.1090984172,19.6785297714
54.00,834845345#1,834845345#1_0,0_27,206.9420178069,20.0713243825
54.00,834845345#1,834845345#1_1,0_31,78.9330915706,20.6474113606
54.00,834845345#1,834845345#1_1,0_29,161.1731204169,21.8530053794
54.00,834845345#1,834845345#1_1,0_28,207.8373429660,23.3633415186
54.00,834845345#1,834845345#1_1,0_25,279.3748162526,20.6772307614
54.00,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_0,,,
54.00,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_1,0_22,29.5692778378,20.1833485518
54.00,834845345#1-AddedOffRampEdge,834845345#1-AddedOffRampEdge_2,,,
54.00,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_0,,,
54.00,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_1,0_17,113.1641591018,21.6210696802
54.00,834845345#4-AddedOnRampEdge,834845345#4-AddedOnRampEdge_2,,,
54.00,834845345#5.74.43,834845345#5.74.43_0,,,
54.00,834845345#5.74.43,834845345#5.74.43_1,0_12,57.5582988360,16.1927131970
54.00,834845345#5.74.43,834845345#5.74.43_2,0_8,74.1055904946,4.8543787780
54.00,834845345#8,834845345#8_0,0_7,15.1105723344,24.5892029706
54.00,834845345#8,834845345#8_1,,,
54.00,8867312#6.18,8867312#6.18_0,0_2,88.3259646579,15.6000122535
54.00,gneE11,gneE11_0,,,
54.00,gneE11,gneE11_1,0_6,60.6946425047,24.2842123166
54.00,gneE11,gneE11_2,,,
54.00,gneE22.27,gneE22.27_0,0_26,0.8092989858,18.0722099981
54.00,gneE22.27,gneE22.27_1,,,
54.00,gneE22.27,gneE22.27_2,,,
54.10,:6018699306_1,:6018699306_1_0,0_19,16.4126390179,15.2110389117
54.10,:6018699306_1,:6018699306_1_1,,,
54.10,:63082002_4,:63082002_4_0,,,
54.10,:63082002_4,:63082002_4_1,0_23,4.2082782096,25.9750719160
54.10,:63082003_6,:63082003_6_0,,,
54.10,:63082003_6,:63082003_6_1,0_9,12.8666449672,17.7987201185
54.10,:64501704_1,:64501704_1_0,0_22,1.7175866333,20.1828273574
54.10,:64501704_1,:64501704_1_1,,,
54.10,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
54.10,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_17,2.1057597401,21.6109430844
54.10,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
54.10,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
54.10,-638636924#1.9,-638636924#1.9_1,,,
54.10,-8868160#0,-8868160#0_0,0_20,96.0398551019,25.4526884598
54.10,-8868160#0,-8868160#0_1,,,
54.10,115872656#10,115872656#10_0,0_18,7.0366896387,17.6757894387
54.10,115872656#10,115872656#10_1,,,
54.10,115872656#10.14,115872656#10.14_0,0_11,16.7984825559,16.6731265226
54.10,115872656#10.14,115872656#10.14_1,,,
54.10,115872656#10.14,115872656#10.14_2,,,
54.10,115872656#11,115872656#11_0,0_10,1.0602074139,17.7794249973
54.10,115872656#11,115872656#11_1,,,
54.10,115872656#13.8,115872656#13.8_0,,,
54.10,115872656#13.8,115872656#13.8_1,0_14,24.2804043251,24.7409747233
54.10,115872656#13.8,115872656#13.8_1,0_0,159.4833666196,22.4438699912
54.10,115872656#4,115872656#4_0,0_32,58.1236334976,25.2711449982
54.10,115872656#4,115872656#4_1,,,
54.10,660891910#1.19,660891910#1.19_0,0_24,21.0335757469,0.0000000000
54.10,660891910#1.19,660891910#1.19_1,,,
54.10,834845345#1,834845345#1_0,0_33,16.1147650379,22.9514657508
54.10,834845345#1,834845345#1_0,0_30,109.0767446500,19.6743948851
54.10,834845345#1,834845345#1_0,0_27,208.9493459178,20.0752378361
54.10,834845345#1,834845345#1_1,0_31,80.9990494871,20.6717469707
54.10,834845345#1,834845345#1_1,0_29,163.3580665657,21.8459175952
54.10,834845345#1,834845345#1_1,0_28,210.1727657251,23.3451136628
54.10,834845345#1,834845345#1_1,0_25,281.4428161436,20.6827670583
54.10,834845345#5.74,834845345#5.74_0,,,
54.10,834845345#5.74,834845345#5.74_1,,,
54.10,834845345#5.74,834845345#5.74_2,0_21,1.4411971152,20.3088294989
54.10,834845345#5.74,834845345#5.74_3,,,
54.10,834845345#5.74.43,834845345#5.74.43_0,,,
54.10,834845345#5.74.43,834845345#5.74.43_1,0_15,0.6741965814,19.3674677768
54.10,834845345#5.74.43,834845345#5.74.43_1,0_12,59.1797596050,16.2365021835
54.10,834845345#5.74.43,834845345#5.74.43_2,0_8,74.5781922807,4.5976569427
54.10,834845345#8,834845345#8_0,0_7,17.5694976494,24.5893033301
54.10,834845345#8,834845345#8_1,,,
54.10,8867312#6.18,8867312#6.18_0,0_2,89.8860291762,15.6012781123
54.10,gneE11,gneE11_0,,,
54.10,gneE11,gneE11_1,0_6,63.1233785416,24.2905084216
54.10,gneE11,gneE11_2,,,
54.10,gneE22.27,gneE22.27_0,0_26,2.6165199856,18.0722099981
54.10,gneE22.27,gneE22.27_1,,,
54.10,gneE22.27,gneE22.27_2,,,
54.20,:6018699306_1,:6018699306_1_0,0_19,17.9337432227,15.2110451833
54.20,:6018699306_1,:6018699306_1_1,,,
54.20,:63082002_4,:63082002_4_0,,,
54.20,:63082002_4,:63082002_4_1,0_23,6.8063528188,25.9864202682
54.20,:63082003_6,:63082003_6_0,,,
54.20,:63082003_6,:63082003_6_1,0_9,14.6520663754,17.9097080444
54.20,:64501704_1,:64501704_1_0,0_22,3.7358433093,20.1823061630
54.20,:64501704_1,:64501704_1_1,,,
54.20,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
54.20,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_17,4.2672246460,21.6183550350
54.20,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
54.20,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
54.20,-638636924#1.9,-638636924#1.9_1,,,
54.20,-8868160#0,-8868160#0_0,0_20,98.5855433212,25.4610759255
54.20,-8868160#0,-8868160#0_1,,,
54.20,115872656#10,115872656#10_0,0_18,8.8033327262,17.6570723122
54.20,115872656#10,115872656#10_1,,,
54.20,115872656#10.14,115872656#10.14_0,0_11,18.4658293117,16.6738085940
54.20,115872656#10.14,115872656#10.14_1,,,
54.20,115872656#10.14,115872656#10.14_2,,,
54.20,115872656#11,115872656#11_0,0_10,2.8381499136,17.7794249973
54.20,115872656#11,115872656#11_1,,,
54.20,115872656#13.8,115872656#13.8_0,,,
54.20,115872656#13.8,115872656#13.8_1,0_14,26.7555615814,24.7621704027
54.20,115872656#13.8,115872656#13.8_1,0_0,161.7277536187,22.4438699912
54.20,115872656#4,115872656#4_0,0_32,60.6507479975,25.2711449981
54.20,115872656#4,115872656#4_1,,,
54.20,660891910#1.19,660891910#1.19_0,0_24,21.0335757469,0.0000000000
54.20,660891910#1.19,660891910#1.19_1,,,
54.20,834845345#1,834845345#1_0,0_33,18.4083187817,22.9196091261
54.20,834845345#1,834845345#1_0,0_30,111.0439773942,19.6702599988
54.20,834845345#1,834845345#1_0,0_27,210.9570653741,20.0791512896
54.20,834845345#1,834845345#1_1,0_31,83.0674409647,20.6960825808
54.20,834845345#1,834845345#1_1,0_29,165.5423362544,21.8394761794
54.20,834845345#1,834845345#1_1,0_28,212.5063656986,23.3268858070
54.20,834845345#1,834845345#1_1,0_25,283.5113696643,20.6883033552
54.20,834845345#5.74,834845345#5.74_0,,,
54.20,834845345#5.74,834845345#5.74_1,,,
54.20,834845345#5.74,834845345#5.74_2,0_21,3.4698761380,20.2647509577
54.20,834845345#5.74,834845345#5.74_3,,,
54.20,834845345#5.74.43,834845345#5.74.43_0,,,
54.20,834845345#5.74.43,834845345#5.74.43_1,0_15,2.6061488634,19.2715778641
54.20,834845345#5.74.43,834845345#5.74.43_1,0_12,60.8055992727,16.2802911700
54.20,834845345#5.74.43,834845345#5.74.43_2,0_8,75.0252574052,4.3436455478
54.20,834845345#8,834845345#8_0,0_7,20.0284330004,24.5894036895
54.20,834845345#8,834845345#8_1,,,
54.20,8867312#6.18,8867312#6.18_0,0_2,91.4462202804,15.6025439712
54.20,gneE11,gneE11_0,,,
54.20,gneE11,gneE11_1,0_6,65.5527422722,24.2967661906
54.20,gneE11,gneE11_2,,,
54.20,gneE22.27,gneE22.27_0,0_26,4.4237409854,18.0722099981
54.20,gneE22.27,gneE22.27_1,,,
54.20,gneE22.27,gneE22.27_2,,,
54.30,:6018699306_1,:6018699306_1_0,0_19,19.4548480546,15.2110514548
54.30,:6018699306_1,:6018699306_1_1,,,
54.30,:63082002_4,:63082002_4_0,,,
54.30,:63082002_4,:63082002_4_1,0_23,9.4055622632,25.9977686203
54.30,:63082003_6,:63082003_6_0,,,
54.30,:63082003_6,:63082003_6_1,0_9,16.4484252942,18.0174703328
54.30,:64501704_1,:64501704_1_0,0_22,5.7540862221,20.1825520946
54.30,:64501704_1,:64501704_1_1,,,
54.30,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
54.30,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_17,6.4294307471,21.6257669856
54.30,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
54.30,:gneJ12_1,:gneJ12_1_0,0_10,1.7160924134,17.7794249973
54.30,:gneJ12_1,:gneJ12_1_1,,,
54.30,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
54.30,-638636924#1.9,-638636924#1.9_1,,,
54.30,-8868160#0,-8868160#0_0,0_20,101.1320702870,25.4694633913
54.30,-8868160#0,-8868160#0_1,,,
54.30,115872656#10,115872656#10_0,0_18,10.5681041011,17.6383551857
54.30,115872656#10,115872656#10_1,,,
54.30,115872656#10.14,115872656#10.14_0,0_11,20.1332455093,16.6745153579
54.30,115872656#10.14,115872656#10.14_1,,,
54.30,115872656#10.14,115872656#10.14_2,,,
54.30,115872656#13.8,115872656#13.8_0,,,
54.30,115872656#13.8,115872656#13.8_1,0_14,29.2327589277,24.7817765243
54.30,115872656#13.8,115872656#13.8_1,0_0,163.9721406179,22.4438699912
54.30,115872656#4,115872656#4_0,0_32,63.1778624973,25.2711449980
54.30,115872656#4,115872656#4_1,,,
54.30,660891910#1.19,660891910#1.19_0,0_24,21.0335757469,0.0000000000
54.30,660891910#1.19,660891910#1.19_1,,,
54.30,834845345#1,834845345#1_0,0_33,20.6986868631,22.8877525015
54.30,834845345#1,834845345#1_0,0_30,113.0108290693,19.6667735026
54.30,834845345#1,834845345#1_0,0_27,212.9651761757,20.0830647432
54.30,834845345#1,834845345#1_1,0_31,85.1382046547,20.7191912195
54.30,834845345#1,834845345#1_1,0_29,167.7259618015,21.8330347635
54.30,834845345#1,834845345#1_1,0_28,214.8381428865,23.3086579513
54.30,834845345#1,834845345#1_1,0_25,285.5804768147,20.6938396522
54.30,834845345#5.74,834845345#5.74_0,,,
54.30,834845345#5.74,834845345#5.74_1,,,
54.30,834845345#5.74,834845345#5.74_2,0_21,5.4939664565,20.2170554115
54.30,834845345#5.74,834845345#5.74_3,,,
54.30,834845345#5.74.43,834845345#5.74.43_0,,,
54.30,834845345#5.74.43,834845345#5.74.43_1,0_15,4.5285121542,19.1756879514
54.30,834845345#5.74.43,834845345#5.74.43_1,0_12,62.4358178390,16.3240801564
54.30,834845345#5.74.43,834845345#5.74.43_2,0_8,75.4469213902,4.0896341530
54.30,834845345#8,834845345#8_0,0_7,22.4681571792,24.2050798864
54.30,834845345#8,834845345#8_1,,,
54.30,8867312#6.18,8867312#6.18_0,0_2,93.0065379704,15.6038098301
54.30,gneE11,gneE11_0,,,
54.30,gneE11,gneE11_1,0_6,67.9827317797,24.3030239596
54.30,gneE11,gneE11_2,,,
54.30,gneE22.27,gneE22.27_0,0_26,6.2309619852,18.0722099981
54.30,gneE22.27,gneE22.27_1,,,
54.30,gneE22.27,gneE22.27_2,,,
54.40,:6018699306_1,:6018699306_1_0,0_19,20.9759535136,15.2110577263
54.40,:6018699306_1,:6018699306_1_1,,,
54.40,:63082002_4,:63082002_4_0,,,
54.40,:63082002_4,:63082002_4_1,0_23,12.0059065428,26.0091169725
54.40,:63082003_6,:63082003_6_0,,,
54.40,:63082003_6,:63082003_6_1,0_9,18.2555604419,18.1252326211
54.40,:64501704_1,:64501704_1_0,0_22,7.7723537282,20.1827980261
54.40,:64501704_1,:64501704_1_1,,,
54.40,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_0,,,
54.40,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_1,0_17,8.5923780432,21.6331789362
54.40,:834845345#4-AddedOnRampNode_0,:834845345#4-AddedOnRampNode_0_2,,,
54.40,:gneJ12_1,:gneJ12_1_0,0_10,3.4940349131,17.7794249973
54.40,:gneJ12_1,:gneJ12_1_1,,,
54.40,-638636924#1.9,-638636924#1.9_0,0_13,54.5484561222,0.0000000000
54.40,-638636924#1.9,-638636924#1.9_1,,,
54.40,-8868160#0,-8868160#0_0,0_20,103.6794234061,25.4775989898
54.40,-8868160#0,-8868160#0_1,,,
54.40,115872656#10,115872656#10_0,0_18,12.3310037633,17.6196380592
54.40,115872656#10,115872656#10_1,,,
54.40,115872656#10.14,115872656#10.14_0,0_11,21.8007323833,16.6752221218
54.40,115872656#10.14,115872656#10.14_1,,,
